"","month","day","year","missing_var","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1","lag"
"4003","12","11","2012","CHLA",0.201218139395699,2.19608819374901e-05,0.196119356833643,0.324907235621521,0.383735312306741,1
"4004","12","11","2012","CHLA",0.202898174647187,2.19445797680461e-05,0.19256338899196,0.326066790352505,0.397108843537415,7
"4005","12","11","2012","CHLA",0.182727967106399,2.15710339746074e-05,0.171691403834261,0.297155225726654,0.363481756338899,14
"4006","12","11","2012","CHLA",0.196295015086818,2.32302525639132e-05,0.195269016697588,0.299010513296228,0.367578849721707,21
"4007","12","11","2012","CHLA",0.191947374330469,2.28532901679443e-05,0.188234384662956,0.297619047619048,0.369047619047619,28
"4008","12","11","2012","CHLA",0.191947374330469,2.28532901679443e-05,0.188234384662956,0.297619047619048,0.369047619047619,30
"4009","12","11","2012","EKE",0.201320028974812,2.19702246621801e-05,0.195810142238714,0.325061842918986,0.383735312306741,1
"4010","12","11","2012","EKE",0.203193675511833,2.20784270145463e-05,0.199907235621521,0.327149041434756,0.384431045145331,7
"4011","12","11","2012","EKE",0.202698513943527,2.20312465666495e-05,0.200293753865182,0.326530612244898,0.384894867037724,14
"4012","12","11","2012","EKE",0.202698513943527,2.20312465666495e-05,0.200293753865182,0.326530612244898,0.384894867037724,21
"4013","12","11","2012","EKE",0.206270036501465,2.24303538875581e-05,0.20508658008658,0.328540507111936,0.38682745825603,28
"4014","12","11","2012","EKE",0.205475244829401,2.23786519399351e-05,0.202149041434756,0.327767470624613,0.387059369202226,30
"4015","12","11","2012","YWIND",0.196720090420269,2.17665300480152e-05,0.188698206555349,0.316403834260977,0.384431045145331,1
"4016","12","11","2012","YWIND",0.196550147257482,2.17792466669162e-05,0.179885590599876,0.320500927643785,0.384585652442795,7
"4017","12","11","2012","YWIND",0.197122392963276,2.1682655083052e-05,0.187770562770563,0.320655534941249,0.383503401360544,14
"4018","12","11","2012","YWIND",0.201029119770393,2.19484460788296e-05,0.188620902906617,0.326066790352505,0.389533085961657,21
"4019","12","11","2012","YWIND",0.200365818665215,2.19271772863738e-05,0.193413729128015,0.325834879406308,0.385204081632653,28
"4020","12","11","2012","YWIND",0.196605393666973,2.19165702797861e-05,0.185451453308596,0.31825912183055,0.383503401360544,30
"4021","12","11","2012","SLA",0.201150100255746,2.19740347406081e-05,0.195887445887446,0.324288806431664,0.384276437847866,1
"4022","12","11","2012","SLA",0.200516035043736,2.19506967323048e-05,0.197124304267161,0.322820037105751,0.38543599257885,7
